data_source,route_id,origin_city,destination_city,weekly_train,desserte_type
France,FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,Strasbourg,Haguenau,3,Sous-desservi
France,FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,Strasbourg,Haguenau,21,Desserte Normale
France,FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,Strasbourg,Haguenau,65,Bien desservi
France,FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris,Marseille,1,Sous-desservi
France,FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris,Marseille,1,Sous-desservi
France,FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris,Marseille,1,Sous-desservi
France,FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris,Marseille,1,Sous-desservi
France,FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris,Marseille,1,Sous-desservi
France,FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris,Marseille,8,Desserte Normale
France,FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris,Marseille,7,Desserte Normale
France,FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris,Marseille,3,Sous-desservi
France,FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris,Marseille,1,Sous-desservi
France,FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris,Marseille,2,Sous-desservi
France,FR:Line::EB6C44B3-0091-46B2-94A4-A3CC5B1CA889:,Paris,Marseille,6,Sous-desservi
France,FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,Lille Flandres,Jeumont,6,Sous-desservi
France,FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,Lille Flandres,Jeumont,1,Sous-desservi
France,FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,Lille Flandres,Jeumont,1,Sous-desservi
France,FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,Lille Flandres,Jeumont,1,Sous-desservi
France,FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,Lille Flandres,Jeumont,4,Sous-desservi
France,FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,Lille Flandres,Jeumont,1,Sous-desservi
France,FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,Lille Flandres,Jeumont,1,Sous-desservi
France,FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,Lille Flandres,Jeumont,6,Sous-desservi
France,FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,Lille Flandres,Jeumont,19,Desserte Normale
France,FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,Lille Flandres,Jeumont,3,Sous-desservi
France,FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,Lille Flandres,Jeumont,14,Desserte Normale
France,FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,Lille Flandres,Jeumont,1,Sous-desservi
France,FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,Lille Flandres,Jeumont,26,Desserte Normale
France,FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,Lille Flandres,Jeumont,28,Desserte Normale
France,FR:Line::F00BFCEC-2EE6-47D5-BB4A-6F967B6378BA:,Lille Flandres,Lens,1,Sous-desservi
France,FR:Line::F00BFCEC-2EE6-47D5-BB4A-6F967B6378BA:,Lille Flandres,Lens,1,Sous-desservi
France,FR:Line::F00BFCEC-2EE6-47D5-BB4A-6F967B6378BA:,Lille Flandres,Lens,2,Sous-desservi
France,FR:Line::F00BFCEC-2EE6-47D5-BB4A-6F967B6378BA:,Lille Flandres,Lens,33,Desserte Normale
France,FR:Line::F00BFCEC-2EE6-47D5-BB4A-6F967B6378BA:,Lille Flandres,Lens,46,Desserte Normale
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,2,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,1,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,8,Desserte Normale
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,1,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,2,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,9,Desserte Normale
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,7,Desserte Normale
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,3,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,3,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,3,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,1,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,2,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,5,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,7,Desserte Normale
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,1,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,5,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,16,Desserte Normale
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,2,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,2,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,1,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,1,Sous-desservi
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,8,Desserte Normale
France,FR:Line::F1B5E26F-967E-48D9-ABA8-A049ADD85807:,Paris,Bordeaux SEA,4,Sous-desservi
France,FR:Line::F1E656A7-A8BE-4DEC-875D-FC15D17580CC:,Bellegarde,Évian Les Bains,2,Sous-desservi
France,FR:Line::F1E656A7-A8BE-4DEC-875D-FC15D17580CC:,Bellegarde,Évian Les Bains,1,Sous-desservi
France,FR:Line::F1E656A7-A8BE-4DEC-875D-FC15D17580CC:,Bellegarde,Évian Les Bains,34,Desserte Normale
France,FR:Line::F1E656A7-A8BE-4DEC-875D-FC15D17580CC:,Bellegarde,Évian Les Bains,2,Sous-desservi
France,FR:Line::F1E656A7-A8BE-4DEC-875D-FC15D17580CC:,Bellegarde,Évian Les Bains,3,Sous-desservi
France,FR:Line::F1E656A7-A8BE-4DEC-875D-FC15D17580CC:,Bellegarde,Évian Les Bains,8,Desserte Normale
France,FR:Line::F1E656A7-A8BE-4DEC-875D-FC15D17580CC:,Bellegarde,Évian Les Bains,3,Sous-desservi
France,FR:Line::F1E656A7-A8BE-4DEC-875D-FC15D17580CC:,Bellegarde,Évian Les Bains,1,Sous-desservi
France,FR:Line::F1E656A7-A8BE-4DEC-875D-FC15D17580CC:,Bellegarde,Évian Les Bains,1,Sous-desservi
France,FR:Line::F1E656A7-A8BE-4DEC-875D-FC15D17580CC:,Bellegarde,Évian Les Bains,12,Desserte Normale
France,FR:Line::F1E656A7-A8BE-4DEC-875D-FC15D17580CC:,Bellegarde,Évian Les Bains,13,Desserte Normale
France,FR:Line::F1E656A7-A8BE-4DEC-875D-FC15D17580CC:,Bellegarde,Évian Les Bains,3,Sous-desservi
France,FR:Line::F1E656A7-A8BE-4DEC-875D-FC15D17580CC:,Bellegarde,Évian Les Bains,21,Desserte Normale
France,FR:Line::F28D551A-A369-44D2-A99B-0E546CDBEC87:,Valence,Annecy,1,Sous-desservi
France,FR:Line::F28D551A-A369-44D2-A99B-0E546CDBEC87:,Valence,Annecy,8,Desserte Normale
France,FR:Line::F28D551A-A369-44D2-A99B-0E546CDBEC87:,Valence,Annecy,7,Desserte Normale
France,FR:Line::F28D551A-A369-44D2-A99B-0E546CDBEC87:,Valence,Annecy,2,Sous-desservi
France,FR:Line::F28D551A-A369-44D2-A99B-0E546CDBEC87:,Valence,Annecy,6,Sous-desservi
France,FR:Line::F28D551A-A369-44D2-A99B-0E546CDBEC87:,Valence,Annecy,3,Sous-desservi
France,FR:Line::F28D551A-A369-44D2-A99B-0E546CDBEC87:,Valence,Annecy,1,Sous-desservi
France,FR:Line::F28D551A-A369-44D2-A99B-0E546CDBEC87:,Valence,Annecy,1,Sous-desservi
France,FR:Line::F28D551A-A369-44D2-A99B-0E546CDBEC87:,Valence,Annecy,1,Sous-desservi
France,FR:Line::F28D551A-A369-44D2-A99B-0E546CDBEC87:,Valence,Annecy,2,Sous-desservi
France,FR:Line::F28D551A-A369-44D2-A99B-0E546CDBEC87:,Valence,Annecy,18,Desserte Normale
France,FR:Line::F28D551A-A369-44D2-A99B-0E546CDBEC87:,Valence,Annecy,8,Desserte Normale
France,FR:Line::F28D551A-A369-44D2-A99B-0E546CDBEC87:,Valence,Annecy,41,Desserte Normale
France,FR:Line::F29FAC20-F7C7-4BD9-9BC9-20121CEAE8C1:,Nantes,Cholet,3,Sous-desservi
France,FR:Line::F29FAC20-F7C7-4BD9-9BC9-20121CEAE8C1:,Nantes,Cholet,20,Desserte Normale
France,FR:Line::F2A0FD4C-FE66-40BD-9F08-FC20FF6133FC:,Bourg En Bresse,Oyonnax,1,Sous-desservi
France,FR:Line::F2A0FD4C-FE66-40BD-9F08-FC20FF6133FC:,Bourg En Bresse,Oyonnax,1,Sous-desservi
France,FR:Line::F2A0FD4C-FE66-40BD-9F08-FC20FF6133FC:,Bourg En Bresse,Oyonnax,1,Sous-desservi
France,FR:Line::F2A0FD4C-FE66-40BD-9F08-FC20FF6133FC:,Bourg En Bresse,Oyonnax,5,Sous-desservi
France,FR:Line::F3F4B867-5380-4FDE-92BC-43C5100877C0:,Rennes,Montreuil-Sur-L'Ille,40,Desserte Normale
France,FR:Line::F3F4B867-5380-4FDE-92BC-43C5100877C0:,Rennes,Montreuil-Sur-L'Ille,40,Desserte Normale
France,FR:Line::F3F4B867-5380-4FDE-92BC-43C5100877C0:,Rennes,Montreuil-Sur-L'Ille,40,Desserte Normale
France,FR:Line::F3F4B867-5380-4FDE-92BC-43C5100877C0:,Rennes,Montreuil-Sur-L'Ille,40,Desserte Normale
France,FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07:,Annecy,Chambery,2,Sous-desservi
France,FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07:,Annecy,Chambery,9,Desserte Normale
France,FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07:,Annecy,Chambery,26,Desserte Normale
France,FR:Line::F57B7916-62C9-401B-A767-1C42EABAE2FB:,Le Croisic,Rennes Via Sablé,1,Sous-desservi
France,FR:Line::F57B7916-62C9-401B-A767-1C42EABAE2FB:,Le Croisic,Rennes Via Sablé,2,Sous-desservi
France,FR:Line::F57B7916-62C9-401B-A767-1C42EABAE2FB:,Le Croisic,Rennes Via Sablé,1,Sous-desservi
France,FR:Line::F57B7916-62C9-401B-A767-1C42EABAE2FB:,Le Croisic,Rennes Via Sablé,4,Sous-desservi
France,FR:Line::F57B7916-62C9-401B-A767-1C42EABAE2FB:,Le Croisic,Rennes Via Sablé,9,Desserte Normale
France,FR:Line::F59B9C62-1417-47C0-983A-18064F9C7F28:,Lille Flandres,(Tournai),13,Desserte Normale
France,FR:Line::F59B9C62-1417-47C0-983A-18064F9C7F28:,Lille Flandres,(Tournai),34,Desserte Normale
France,FR:Line::F59B9C62-1417-47C0-983A-18064F9C7F28:,Lille Flandres,(Tournai),1,Sous-desservi
France,FR:Line::F59B9C62-1417-47C0-983A-18064F9C7F28:,Lille Flandres,(Tournai),1,Sous-desservi
France,FR:Line::F59B9C62-1417-47C0-983A-18064F9C7F28:,Lille Flandres,(Tournai),37,Desserte Normale
France,FR:Line::F59B9C62-1417-47C0-983A-18064F9C7F28:,Lille Flandres,(Tournai),34,Desserte Normale
France,FR:Line::F5BCEFBC-8297-4542-9B8C-14358B248111:,Château-Thierry,Reims,8,Desserte Normale
France,FR:Line::F5BCEFBC-8297-4542-9B8C-14358B248111:,Château-Thierry,Reims,45,Desserte Normale
France,FR:Line::F7110AB1-B407-43CF-9614-12BAB42C22DC:,Aurillac,Brive-La-Gaillarde,6,Sous-desservi
France,FR:Line::F7110AB1-B407-43CF-9614-12BAB42C22DC:,Aurillac,Brive-La-Gaillarde,6,Sous-desservi
France,FR:Line::F7110AB1-B407-43CF-9614-12BAB42C22DC:,Aurillac,Brive-La-Gaillarde,11,Desserte Normale
France,FR:Line::F74CEFE4-4FF8-460D-BF41-14772B487A97:,Saumur,Les Sables d'Olonne,4,Sous-desservi
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,12,Desserte Normale
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,4,Sous-desservi
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,21,Desserte Normale
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,13,Desserte Normale
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,32,Desserte Normale
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,16,Desserte Normale
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,2,Sous-desservi
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,29,Desserte Normale
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,1,Sous-desservi
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,2,Sous-desservi
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,33,Desserte Normale
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,44,Desserte Normale
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,2,Sous-desservi
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,5,Sous-desservi
France,FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,Paris,Chartres,10,Desserte Normale
France,FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,Valenciennes,Cambrai,4,Sous-desservi
France,FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,Valenciennes,Cambrai,20,Desserte Normale
France,FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,Valenciennes,Cambrai,10,Desserte Normale
France,FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,Valenciennes,Cambrai,15,Desserte Normale
France,FR:Line::F91234F0-01DE-4035-A909-799A288E835E:,Wissembourg,Neustadt,1,Sous-desservi
France,FR:Line::F91234F0-01DE-4035-A909-799A288E835E:,Wissembourg,Neustadt,20,Desserte Normale
France,FR:Line::F91234F0-01DE-4035-A909-799A288E835E:,Wissembourg,Neustadt,32,Desserte Normale
France,FR:Line::F9B6D7CE-05C9-41F1-B2E7-C38E93D974F4:,Belfort,Delle,32,Desserte Normale
France,FR:Line::F9BD440B-D41F-4106-B2BA-B807F0635262:,Toulouse Matabiau,Agen,1,Sous-desservi
France,FR:Line::F9BD440B-D41F-4106-B2BA-B807F0635262:,Toulouse Matabiau,Agen,6,Sous-desservi
France,FR:Line::F9BD440B-D41F-4106-B2BA-B807F0635262:,Toulouse Matabiau,Agen,1,Sous-desservi
France,FR:Line::F9BD440B-D41F-4106-B2BA-B807F0635262:,Toulouse Matabiau,Agen,3,Sous-desservi
France,FR:Line::F9BD440B-D41F-4106-B2BA-B807F0635262:,Toulouse Matabiau,Agen,5,Sous-desservi
France,FR:Line::F9BD440B-D41F-4106-B2BA-B807F0635262:,Toulouse Matabiau,Agen,29,Desserte Normale
France,FR:Line::F9BD440B-D41F-4106-B2BA-B807F0635262:,Toulouse Matabiau,Agen,14,Desserte Normale
France,FR:Line::F9BD440B-D41F-4106-B2BA-B807F0635262:,Toulouse Matabiau,Agen,26,Desserte Normale
France,FR:Line::F9C657BA-C237-46F2-921F-357E7DC77C41:,Mende,Marvejols,4,Sous-desservi
France,FR:Line::F9C657BA-C237-46F2-921F-357E7DC77C41:,Mende,Marvejols,1,Sous-desservi
France,FR:Line::F9C657BA-C237-46F2-921F-357E7DC77C41:,Mende,Marvejols,3,Sous-desservi
France,FR:Line::FAC858B2-B613-40BA-9423-E079D6979A0C:,Lozanne,Tassin,2,Sous-desservi
France,FR:Line::FAC858B2-B613-40BA-9423-E079D6979A0C:,Lozanne,Tassin,11,Desserte Normale
France,FR:Line::FAC858B2-B613-40BA-9423-E079D6979A0C:,Lozanne,Tassin,10,Desserte Normale
France,FR:Line::FAC858B2-B613-40BA-9423-E079D6979A0C:,Lozanne,Tassin,41,Desserte Normale
France,FR:Line::FAD7386C-4ABB-426F-8352-4BDB8298A5D7:,Laval,Le Mans,1,Sous-desservi
France,FR:Line::FAD7386C-4ABB-426F-8352-4BDB8298A5D7:,Laval,Le Mans,25,Desserte Normale
France,FR:Line::FAD7386C-4ABB-426F-8352-4BDB8298A5D7:,Laval,Le Mans,25,Desserte Normale
France,FR:Line::FC26638C-4159-4D77-B2B1-81116E69954E:,Alençon,Château Du Loir,1,Sous-desservi
France,FR:Line::FC26638C-4159-4D77-B2B1-81116E69954E:,Alençon,Château Du Loir,1,Sous-desservi
France,FR:Line::FC26638C-4159-4D77-B2B1-81116E69954E:,Alençon,Château Du Loir,14,Desserte Normale
France,FR:Line::FC26638C-4159-4D77-B2B1-81116E69954E:,Alençon,Château Du Loir,8,Desserte Normale
France,FR:Line::FC26638C-4159-4D77-B2B1-81116E69954E:,Alençon,Château Du Loir,3,Sous-desservi
France,FR:Line::FD18B056-735E-4AB1-A68D-919E450004FD:,Troyes,Chaumont,6,Sous-desservi
France,FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,Calais Ville,Berck,7,Desserte Normale
France,FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,Calais Ville,Berck,1,Sous-desservi
France,FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,Calais Ville,Berck,17,Desserte Normale
France,FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,Calais Ville,Berck,32,Desserte Normale
France,FR:Line::FD570866-6148-47C0-8897-467ED42F0FAE:,Charleville,Givet,1,Sous-desservi
France,FR:Line::FD570866-6148-47C0-8897-467ED42F0FAE:,Charleville,Givet,1,Sous-desservi
France,FR:Line::FD570866-6148-47C0-8897-467ED42F0FAE:,Charleville,Givet,7,Desserte Normale
France,FR:Line::FD570866-6148-47C0-8897-467ED42F0FAE:,Charleville,Givet,14,Desserte Normale
France,FR:Line::FD570866-6148-47C0-8897-467ED42F0FAE:,Charleville,Givet,15,Desserte Normale
France,FR:Line::FD570866-6148-47C0-8897-467ED42F0FAE:,Charleville,Givet,34,Desserte Normale
France,FR:Line::FE540E4F-9FF6-4E25-BD0D-0D06A5695D40:,Orleans,Limoges,1,Sous-desservi
France,FR:Line::FE540E4F-9FF6-4E25-BD0D-0D06A5695D40:,Orleans,Limoges,9,Desserte Normale
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,5,Sous-desservi
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,2,Sous-desservi
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,1,Sous-desservi
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,24,Desserte Normale
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,14,Desserte Normale
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,5,Sous-desservi
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,17,Desserte Normale
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,5,Sous-desservi
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,4,Sous-desservi
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,2,Sous-desservi
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,27,Desserte Normale
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,1,Sous-desservi
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,21,Desserte Normale
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,20,Desserte Normale
France,FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,Paris Nord,Laon,30,Desserte Normale
France,FR:Line::FF20CA46-D0ED-49F0-95B3-59FFC379C6D0:,Montluçon,Vierzon,3,Sous-desservi
France,FR:Line::FF20CA46-D0ED-49F0-95B3-59FFC379C6D0:,Montluçon,Vierzon,8,Desserte Normale
France,FR:Line::FFE3AD14-D5A0-413B-B26A-E2BC5D788DD8:,Sedan,La Ferté Sur Chiers,1,Sous-desservi
France,FR:Line::FFE3AD14-D5A0-413B-B26A-E2BC5D788DD8:,Sedan,La Ferté Sur Chiers,8,Desserte Normale
France,FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef:,Abbeville,Albert,4,Sous-desservi
France,FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef:,Abbeville,Albert,4,Sous-desservi
France,FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef:,Abbeville,Albert,1,Sous-desservi
France,FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef:,Abbeville,Albert,4,Sous-desservi
France,FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef:,Abbeville,Albert,41,Desserte Normale
France,FR:Line::a3958d1f-3958-4906-96a2-7e3acefb8e5c:,Limoges,Brive,4,Sous-desservi
France,FR:Line::a3958d1f-3958-4906-96a2-7e3acefb8e5c:,Limoges,Brive,4,Sous-desservi
France,FR:Line::a3958d1f-3958-4906-96a2-7e3acefb8e5c:,Limoges,Brive,22,Desserte Normale
France,FR:Line::a3958d1f-3958-4906-96a2-7e3acefb8e5c:,Limoges,Brive,30,Desserte Normale
France,FR:Line::a45a3dd8-6a6b-4f95-9843-142901241f3b:,Poitiers,La Rochelle,1,Sous-desservi
France,FR:Line::a45a3dd8-6a6b-4f95-9843-142901241f3b:,Poitiers,La Rochelle,1,Sous-desservi
France,FR:Line::a45a3dd8-6a6b-4f95-9843-142901241f3b:,Poitiers,La Rochelle,1,Sous-desservi
France,FR:Line::a45a3dd8-6a6b-4f95-9843-142901241f3b:,Poitiers,La Rochelle,3,Sous-desservi
France,FR:Line::a45a3dd8-6a6b-4f95-9843-142901241f3b:,Poitiers,La Rochelle,3,Sous-desservi
France,FR:Line::a48af794-a699-4b7b-b4ad-d2e81b314aee:,Montluçon / Felletin,Limoges,1,Sous-desservi
France,FR:Line::a48af794-a699-4b7b-b4ad-d2e81b314aee:,Montluçon / Felletin,Limoges,6,Sous-desservi
France,FR:Line::a48af794-a699-4b7b-b4ad-d2e81b314aee:,Montluçon / Felletin,Limoges,2,Sous-desservi
France,FR:Line::a48af794-a699-4b7b-b4ad-d2e81b314aee:,Montluçon / Felletin,Limoges,6,Sous-desservi
France,FR:Line::a48af794-a699-4b7b-b4ad-d2e81b314aee:,Montluçon / Felletin,Limoges,14,Desserte Normale
France,FR:Line::a48af794-a699-4b7b-b4ad-d2e81b314aee:,Montluçon / Felletin,Limoges,18,Desserte Normale
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,1,Sous-desservi
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,8,Desserte Normale
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,20,Desserte Normale
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,3,Sous-desservi
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,1,Sous-desservi
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,1,Sous-desservi
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,1,Sous-desservi
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,9,Desserte Normale
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,6,Sous-desservi
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,20,Desserte Normale
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,1,Sous-desservi
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,1,Sous-desservi
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,1,Sous-desservi
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,5,Sous-desservi
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,4,Sous-desservi
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,16,Desserte Normale
France,FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,Paris Nord,Creil,28,Desserte Normale
France,FR:Line::a5e2106e-65d0-4abe-a726-bea36c38855b:,Rouen,Dieppe,37,Desserte Normale
France,FR:Line::a6442ac3-6f55-438e-92b9-bc368cfaff20:,St André-le-Gaz,Chambéry,2,Sous-desservi
France,FR:Line::a6442ac3-6f55-438e-92b9-bc368cfaff20:,St André-le-Gaz,Chambéry,2,Sous-desservi
France,FR:Line::a6442ac3-6f55-438e-92b9-bc368cfaff20:,St André-le-Gaz,Chambéry,1,Sous-desservi
France,FR:Line::a6442ac3-6f55-438e-92b9-bc368cfaff20:,St André-le-Gaz,Chambéry,1,Sous-desservi
France,FR:Line::a6442ac3-6f55-438e-92b9-bc368cfaff20:,St André-le-Gaz,Chambéry,8,Desserte Normale
France,FR:Line::a6442ac3-6f55-438e-92b9-bc368cfaff20:,St André-le-Gaz,Chambéry,2,Sous-desservi
