route_id,service_id,trip_id,shape_id,trip_headsign,trip_short_name,direction_id,block_id
"2-RX3-T-j26-1","TA+f0","17.TA.2-RX3-T-j26-1.14.H","2-RX3-T-j26-1.14.H","Schwarzach-St.Veit","REX 1550","0",""
"2-RX3-T-j26-1","TA+f0","2.TA.2-RX3-T-j26-1.2.R","2-RX3-T-j26-1.2.R","Salzburg Hauptbahnhof","REX 1549","1",""
"2-RX3-T-j26-1","TA+eE","3.TA.2-RX3-T-j26-1.3.R","2-RX3-T-j26-1.3.R","Saalfelden","REX 1537","1",""
"2-RX3-T-j26-1","TA+fg100","4.TA.2-RX3-T-j26-1.3.R","2-RX3-T-j26-1.3.R","Saalfelden","REX 1537","1",""
"2-RX3-T-j26-1","TA+f0","5.TA.2-RX3-T-j26-1.4.R","2-RX3-T-j26-1.4.R","Salzburg Hauptbahnhof","REX 1561","1",""
"2-RX3-T-j26-1","TA+f0","6.TA.2-RX3-T-j26-1.5.R","2-RX3-T-j26-1.5.R","Salzburg Hauptbahnhof","REX 1553","1",""
"2-RX3-T-j26-1","TA","7.TA.2-RX3-T-j26-1.6.R","2-RX3-T-j26-1.6.R","Salzburg Hauptbahnhof","REX 1694","1",""
"2-RX3-T-j26-1","TA+dl","8.TA.2-RX3-T-j26-1.7.R","2-RX3-T-j26-1.7.R","Freilassing","REX 25792","1",""
"2-RX3-T-j26-1","TA","9.TA.2-RX3-T-j26-1.8.H","2-RX3-T-j26-1.8.H","Wörgl Hbf","REX 1540","0",""
"2-RX3-W-j26-1","TA+mo","1.TA.2-RX3-W-j26-1.1.R","2-RX3-W-j26-1.1.R","Wien Floridsdorf","REX 2244","1",""
"2-RX3-W-j26-1","TA+4j100","10.TA.2-RX3-W-j26-1.6.R","2-RX3-W-j26-1.6.R","Wien Floridsdorf","REX 2236","1",""
"2-RX3-W-j26-1","TA+b7","100.TA.2-RX3-W-j26-1.64.R","2-RX3-W-j26-1.64.R","Znojmo železnič stanice","REX 2238","1",""
"2-RX3-W-j26-1","TA+a0","101.TA.2-RX3-W-j26-1.65.R","2-RX3-W-j26-1.65.R","Znojmo železnič stanice","REX 2234","1",""
"2-RX3-W-j26-1","TA+a0","102.TA.2-RX3-W-j26-1.66.R","2-RX3-W-j26-1.66.R","Wien Floridsdorf","REX 2306","1",""
"2-RX3-W-j26-1","TA+a0","103.TA.2-RX3-W-j26-1.67.R","2-RX3-W-j26-1.67.R","Wien Floridsdorf","REX 2310","1",""
"2-RX3-W-j26-1","TA+a0","104.TA.2-RX3-W-j26-1.68.R","2-RX3-W-j26-1.68.R","Retz Bahnhof","REX 2252","1",""
"2-RX3-W-j26-1","TA+a0","105.TA.2-RX3-W-j26-1.69.R","2-RX3-W-j26-1.69.R","Retz Bahnhof","REX 2248","1",""
"2-RX3-W-j26-1","TA+a0","106.TA.2-RX3-W-j26-1.70.R","2-RX3-W-j26-1.70.R","Retz Bahnhof","REX 2244","1",""
"2-RX3-W-j26-1","TA+a0","107.TA.2-RX3-W-j26-1.71.R","2-RX3-W-j26-1.71.R","Retz Bahnhof","REX 2262","1",""
"2-RX3-W-j26-1","TA+4M","108.TA.2-RX3-W-j26-1.72.R","2-RX3-W-j26-1.72.R","Retz Bahnhof","REX 2246","1",""
"2-RX3-W-j26-1","TA+4M","109.TA.2-RX3-W-j26-1.73.R","2-RX3-W-j26-1.73.R","Retz Bahnhof","REX 2254","1",""
"2-RX3-W-j26-1","TA+4j100","11.TA.2-RX3-W-j26-1.7.R","2-RX3-W-j26-1.7.R","Wien Floridsdorf","REX 2232","1",""
"2-RX3-W-j26-1","TA+4j100","110.TA.2-RX3-W-j26-1.74.R","2-RX3-W-j26-1.74.R","Retz Bahnhof","REX 2266","1",""
"2-RX3-W-j26-1","TA+5t000","111.TA.2-RX3-W-j26-1.75.R","2-RX3-W-j26-1.75.R","Retz Bahnhof","REX 2266","1",""
"2-RX3-W-j26-1","TA+e0","112.TA.2-RX3-W-j26-1.76.R","2-RX3-W-j26-1.76.R","Unterretzbach Bahnhof","REX 2202","1",""
"2-RX3-W-j26-1","TA+d5","113.TA.2-RX3-W-j26-1.77.R","2-RX3-W-j26-1.77.R","Unterretzbach Bahnhof","REX 2202","1",""
"2-RX3-W-j26-1","TA+a0","114.TA.2-RX3-W-j26-1.78.R","2-RX3-W-j26-1.78.R","Unterretzbach Bahnhof","REX 2218","1",""
"2-RX3-W-j26-1","TA+a1","115.TA.2-RX3-W-j26-1.79.R","2-RX3-W-j26-1.79.R","Unterretzbach Bahnhof","REX 2210","1",""
"2-RX3-W-j26-1","TA+a0","116.TA.2-RX3-W-j26-1.80.R","2-RX3-W-j26-1.80.R","Unterretzbach Bahnhof","REX 2258","1",""
"2-RX3-W-j26-1","TA+a0","117.TA.2-RX3-W-j26-1.81.R","2-RX3-W-j26-1.81.R","Unterretzbach Bahnhof","REX 2250","1",""
"2-RX3-W-j26-1","TA+a0","118.TA.2-RX3-W-j26-1.81.R","2-RX3-W-j26-1.81.R","Unterretzbach Bahnhof","REX 2242","1",""
"2-RX3-W-j26-1","TA+a0","119.TA.2-RX3-W-j26-1.82.R","2-RX3-W-j26-1.82.R","Unterretzbach Bahnhof","REX 2210","1",""
"2-RX3-W-j26-1","TA+a4","12.TA.2-RX3-W-j26-1.8.R","2-RX3-W-j26-1.8.R","Wien Meidling","REX 22314","1",""
"2-RX3-W-j26-1","TA+a0","120.TA.2-RX3-W-j26-1.83.R","2-RX3-W-j26-1.83.R","Znojmo železnič stanice","REX 2214","1",""
"2-RX3-W-j26-1","TA+d4","121.TA.2-RX3-W-j26-1.84.R","2-RX3-W-j26-1.84.R","Znojmo železnič stanice","REX 2214","1",""
"2-RX3-W-j26-1","TA+i1","122.TA.2-RX3-W-j26-1.84.R","2-RX3-W-j26-1.84.R","Znojmo železnič stanice","REX 2246","1",""
"2-RX3-W-j26-1","TA+i1","123.TA.2-RX3-W-j26-1.85.R","2-RX3-W-j26-1.85.R","Znojmo železnič stanice","REX 2254","1",""
"2-RX3-W-j26-1","TA+a1","124.TA.2-RX3-W-j26-1.86.R","2-RX3-W-j26-1.86.R","Znojmo železnič stanice","REX 2206","1",""
"2-RX3-W-j26-1","TA+a0","125.TA.2-RX3-W-j26-1.87.R","2-RX3-W-j26-1.87.R","Znojmo železnič stanice","REX 2206","1",""
"2-RX3-W-j26-1","TA+a2","126.TA.2-RX3-W-j26-1.88.H","2-RX3-W-j26-1.88.H","Wien Praterstern","REX 2247","0",""
"2-RX3-W-j26-1","TA+a2","127.TA.2-RX3-W-j26-1.88.H","2-RX3-W-j26-1.88.H","Wien Praterstern","REX 2251","0",""
"2-RX3-W-j26-1","TA+a2","128.TA.2-RX3-W-j26-1.88.H","2-RX3-W-j26-1.88.H","Wien Praterstern","REX 2243","0",""
"2-RX3-W-j26-1","TA+a4","129.TA.2-RX3-W-j26-1.88.H","2-RX3-W-j26-1.88.H","Wien Praterstern","REX 2207","0","1225"
"2-RX3-W-j26-1","TA+e0","13.TA.2-RX3-W-j26-1.9.R","2-RX3-W-j26-1.9.R","Hollabrunn Bahnhof","REX 28146","1","563"
"2-RX3-W-j26-1","TA+a4","130.TA.2-RX3-W-j26-1.88.H","2-RX3-W-j26-1.88.H","Wien Praterstern","REX 2215","0","1227"
"2-RX3-W-j26-1","TA+a4","131.TA.2-RX3-W-j26-1.88.H","2-RX3-W-j26-1.88.H","Wien Praterstern","REX 2211","0","1223"
"2-RX3-W-j26-1","TA+a2","132.TA.2-RX3-W-j26-1.89.H","2-RX3-W-j26-1.89.H","Wien Praterstern","REX 2235","0",""
"2-RX3-W-j26-1","TA+a2","133.TA.2-RX3-W-j26-1.89.H","2-RX3-W-j26-1.89.H","Wien Praterstern","REX 2275","0",""
"2-RX3-W-j26-1","TA+a2","134.TA.2-RX3-W-j26-1.89.H","2-RX3-W-j26-1.89.H","Wien Praterstern","REX 2231","0",""
"2-RX3-W-j26-1","TA+a2","135.TA.2-RX3-W-j26-1.89.H","2-RX3-W-j26-1.89.H","Wien Praterstern","REX 2223","0",""
"2-RX3-W-j26-1","TA+a2","136.TA.2-RX3-W-j26-1.89.H","2-RX3-W-j26-1.89.H","Wien Praterstern","REX 2227","0",""
"2-RX3-W-j26-1","TA+a2","137.TA.2-RX3-W-j26-1.89.H","2-RX3-W-j26-1.89.H","Wien Praterstern","REX 2219","0",""
"2-RX3-W-j26-1","TA+a2","138.TA.2-RX3-W-j26-1.90.H","2-RX3-W-j26-1.90.H","Wien Praterstern","REX 2255","0",""
"2-RX3-W-j26-1","TA+a2","139.TA.2-RX3-W-j26-1.90.H","2-RX3-W-j26-1.90.H","Wien Praterstern","REX 2263","0",""
"2-RX3-W-j26-1","TA+d5","14.TA.2-RX3-W-j26-1.10.R","2-RX3-W-j26-1.10.R","Hollabrunn Bahnhof","REX 28146","1","563"
"2-RX3-W-j26-1","TA+a2","140.TA.2-RX3-W-j26-1.90.H","2-RX3-W-j26-1.90.H","Wien Praterstern","REX 2259","0",""
"2-RX3-W-j26-1","TA+a2","141.TA.2-RX3-W-j26-1.90.H","2-RX3-W-j26-1.90.H","Wien Praterstern","REX 2239","0",""
"2-RX3-W-j26-1","TA+a2","142.TA.2-RX3-W-j26-1.91.H","2-RX3-W-j26-1.91.H","Wien Praterstern","REX 2279","0",""
"2-RX3-W-j26-1","TA+dw","143.TA.2-RX3-W-j26-1.92.H","2-RX3-W-j26-1.92.H","Retz Bahnhof","REX 2289","0",""
"2-RX3-W-j26-1","TA+bk","144.TA.2-RX3-W-j26-1.92.H","2-RX3-W-j26-1.92.H","Retz Bahnhof","REX 2291","0",""
"2-RX3-W-j26-1","TA+a3","145.TA.2-RX3-W-j26-1.93.H","2-RX3-W-j26-1.93.H","Mödling Bahnhof","REX 22201","0",""
"2-RX3-W-j26-1","TA+a1","146.TA.2-RX3-W-j26-1.94.H","2-RX3-W-j26-1.94.H","Mödling Bahnhof","REX 2201","0",""
"2-RX3-W-j26-1","TA+a4","147.TA.2-RX3-W-j26-1.95.H","2-RX3-W-j26-1.95.H","Wiener Neustadt Hauptbahnhof","REX 22253","0",""
"2-RX3-W-j26-1","TA+e3","148.TA.2-RX3-W-j26-1.95.H","2-RX3-W-j26-1.95.H","Wiener Neustadt Hauptbahnhof","REX 22293","0",""
"2-RX3-W-j26-1","TA+a4","149.TA.2-RX3-W-j26-1.95.H","2-RX3-W-j26-1.95.H","Wiener Neustadt Hauptbahnhof","REX 22261","0",""
"2-RX3-W-j26-1","TA+a2","15.TA.2-RX3-W-j26-1.11.R","2-RX3-W-j26-1.11.R","Wien Hauptbahnhof","REX 22202","1",""
"2-RX3-W-j26-1","TA+a4","150.TA.2-RX3-W-j26-1.95.H","2-RX3-W-j26-1.95.H","Wiener Neustadt Hauptbahnhof","REX 22257","0",""
"2-RX3-W-j26-1","TA+a4","151.TA.2-RX3-W-j26-1.95.H","2-RX3-W-j26-1.95.H","Wiener Neustadt Hauptbahnhof","REX 22245","0",""
"2-RX3-W-j26-1","TA+a4","152.TA.2-RX3-W-j26-1.95.H","2-RX3-W-j26-1.95.H","Wiener Neustadt Hauptbahnhof","REX 22241","0",""
"2-RX3-W-j26-1","TA+a4","153.TA.2-RX3-W-j26-1.95.H","2-RX3-W-j26-1.95.H","Wiener Neustadt Hauptbahnhof","REX 22209","0",""
"2-RX3-W-j26-1","TA+a4","154.TA.2-RX3-W-j26-1.95.H","2-RX3-W-j26-1.95.H","Wiener Neustadt Hauptbahnhof","REX 22213","0",""
"2-RX3-W-j26-1","TA+a4","155.TA.2-RX3-W-j26-1.96.H","2-RX3-W-j26-1.96.H","Wiener Neustadt Hauptbahnhof","REX 22203","0",""
"2-RX3-W-j26-1","TA+a4","156.TA.2-RX3-W-j26-1.96.H","2-RX3-W-j26-1.96.H","Wiener Neustadt Hauptbahnhof","REX 22215","0",""
"2-RX3-W-j26-1","TA+a4","157.TA.2-RX3-W-j26-1.97.H","2-RX3-W-j26-1.97.H","Wiener Neustadt Hauptbahnhof","REX 22251","0",""
"2-RX3-W-j26-1","TA+a4","158.TA.2-RX3-W-j26-1.97.H","2-RX3-W-j26-1.97.H","Wiener Neustadt Hauptbahnhof","REX 22239","0",""
"2-RX3-W-j26-1","TA+a4","159.TA.2-RX3-W-j26-1.97.H","2-RX3-W-j26-1.97.H","Wiener Neustadt Hauptbahnhof","REX 22243","0",""
"2-RX3-W-j26-1","TA+a4","16.TA.2-RX3-W-j26-1.12.R","2-RX3-W-j26-1.12.R","Wien Hauptbahnhof","REX 22214","1",""
"2-RX3-W-j26-1","TA+a4","160.TA.2-RX3-W-j26-1.97.H","2-RX3-W-j26-1.97.H","Wiener Neustadt Hauptbahnhof","REX 22247","0",""
"2-RX3-W-j26-1","TA+a4","161.TA.2-RX3-W-j26-1.97.H","2-RX3-W-j26-1.97.H","Wiener Neustadt Hauptbahnhof","REX 22263","0",""
"2-RX3-W-j26-1","TA+a4","162.TA.2-RX3-W-j26-1.98.H","2-RX3-W-j26-1.98.H","Wiener Neustadt Hauptbahnhof","REX 22207","0",""
"2-RX3-W-j26-1","TA+a4","163.TA.2-RX3-W-j26-1.99.H","2-RX3-W-j26-1.99.H","Wiener Neustadt Hauptbahnhof","REX 22249","0",""
"2-RX3-W-j26-1","TA+a4","164.TA.2-RX3-W-j26-1.100.H","2-RX3-W-j26-1.100.H","Wiener Neustadt Hauptbahnhof","REX 22211","0",""
"2-RX3-W-j26-1","TA+a4","165.TA.2-RX3-W-j26-1.101.H","2-RX3-W-j26-1.101.H","Wiener Neustadt Hauptbahnhof","REX 22255","0",""
"2-RX3-W-j26-1","TA+a4","166.TA.2-RX3-W-j26-1.102.H","2-RX3-W-j26-1.102.H","Wiener Neustadt Hauptbahnhof","REX 22205","0",""
"2-RX3-W-j26-1","TA+a4","167.TA.2-RX3-W-j26-1.103.H","2-RX3-W-j26-1.103.H","Wiener Neustadt Hauptbahnhof","REX 22201","0",""
"2-RX3-W-j26-1","TA+a4","168.TA.2-RX3-W-j26-1.104.H","2-RX3-W-j26-1.104.H","Wiener Neustadt Hauptbahnhof","REX 22259","0",""
"2-RX3-W-j26-1","TA+a0","169.TA.2-RX3-W-j26-1.105.H","2-RX3-W-j26-1.105.H","Wien Liesing","REX 28281","0","580"
"2-RX3-W-j26-1","TA+a4","17.TA.2-RX3-W-j26-1.12.R","2-RX3-W-j26-1.12.R","Wien Hauptbahnhof","REX 22218","1",""
"2-RX3-W-j26-1","TA+a4","170.TA.2-RX3-W-j26-1.105.H","2-RX3-W-j26-1.105.H","Wien Liesing","REX 23281","0","564"
"2-RX3-W-j26-1","TA+e3","171.TA.2-RX3-W-j26-1.106.H","2-RX3-W-j26-1.106.H","Wien Floridsdorf","REX 23203","0",""
"2-RX3-W-j26-1","TA+b0","172.TA.2-RX3-W-j26-1.107.H","2-RX3-W-j26-1.107.H","Payerbach-Reichenau Bahnhof","REX 23203","0",""
"2-RX3-W-j26-1","TA+a0","173.TA.2-RX3-W-j26-1.107.H","2-RX3-W-j26-1.107.H","Payerbach-Reichenau Bahnhof","REX 2905","0","1372"
"2-RX3-W-j26-1","TA+a4","174.TA.2-RX3-W-j26-1.107.H","2-RX3-W-j26-1.107.H","Payerbach-Reichenau Bahnhof","REX 2905","0",""
"2-RX3-W-j26-1","TA+b0","175.TA.2-RX3-W-j26-1.108.H","2-RX3-W-j26-1.108.H","Wien Praterstern","REX 2217","0",""
"2-RX3-W-j26-1","TA+a2","176.TA.2-RX3-W-j26-1.109.H","2-RX3-W-j26-1.109.H","Wien Praterstern","REX 2209","0",""
"2-RX3-W-j26-1","TA+a2","177.TA.2-RX3-W-j26-1.110.H","2-RX3-W-j26-1.110.H","Wien Praterstern","REX 2277","0",""
"2-RX3-W-j26-1","TA+a3","178.TA.2-RX3-W-j26-1.110.H","2-RX3-W-j26-1.110.H","Wien Praterstern","REX 2295","0",""
"2-RX3-W-j26-1","TA+a2","179.TA.2-RX3-W-j26-1.110.H","2-RX3-W-j26-1.110.H","Wien Praterstern","REX 2269","0",""
"2-RX3-W-j26-1","TA+a4","18.TA.2-RX3-W-j26-1.13.R","2-RX3-W-j26-1.13.R","Wien Hauptbahnhof","REX 22248","1",""
"2-RX3-W-j26-1","TA+a2","180.TA.2-RX3-W-j26-1.110.H","2-RX3-W-j26-1.110.H","Wien Praterstern","REX 2261","0",""
"2-RX3-W-j26-1","TA+a2","181.TA.2-RX3-W-j26-1.110.H","2-RX3-W-j26-1.110.H","Wien Praterstern","REX 2221","0",""
"2-RX3-W-j26-1","TA+a2","182.TA.2-RX3-W-j26-1.111.H","2-RX3-W-j26-1.111.H","Wien Praterstern","REX 2237","0",""
"2-RX3-W-j26-1","TA+a2","183.TA.2-RX3-W-j26-1.111.H","2-RX3-W-j26-1.111.H","Wien Praterstern","REX 2229","0",""
"2-RX3-W-j26-1","TA+a3","184.TA.2-RX3-W-j26-1.111.H","2-RX3-W-j26-1.111.H","Wien Praterstern","REX 2293","0",""
"2-RX3-W-j26-1","TA+a2","185.TA.2-RX3-W-j26-1.112.H","2-RX3-W-j26-1.112.H","Wien Praterstern","REX 2245","0",""
"2-RX3-W-j26-1","TA+a0","186.TA.2-RX3-W-j26-1.113.H","2-RX3-W-j26-1.113.H","Wiener Neustadt Hauptbahnhof","REX 2207","0","1226"
"2-RX3-W-j26-1","TA+a0","187.TA.2-RX3-W-j26-1.114.H","2-RX3-W-j26-1.114.H","Wiener Neustadt Hauptbahnhof","REX 2211","0","1224"
"2-RX3-W-j26-1","TA+a0","188.TA.2-RX3-W-j26-1.114.H","2-RX3-W-j26-1.114.H","Wiener Neustadt Hauptbahnhof","REX 2215","0","1228"
"2-RX3-W-j26-1","TA+a0","189.TA.2-RX3-W-j26-1.115.H","2-RX3-W-j26-1.115.H","Wiener Neustadt Hauptbahnhof","REX 2247","0",""
"2-RX3-W-j26-1","TA+a4","19.TA.2-RX3-W-j26-1.14.R","2-RX3-W-j26-1.14.R","Wien Hauptbahnhof","REX 22260","1",""
"2-RX3-W-j26-1","TA+a0","190.TA.2-RX3-W-j26-1.115.H","2-RX3-W-j26-1.115.H","Wiener Neustadt Hauptbahnhof","REX 2251","0",""
"2-RX3-W-j26-1","TA+a0","191.TA.2-RX3-W-j26-1.115.H","2-RX3-W-j26-1.115.H","Wiener Neustadt Hauptbahnhof","REX 2243","0",""
"2-RX3-W-j26-1","TA+a0","192.TA.2-RX3-W-j26-1.116.H","2-RX3-W-j26-1.116.H","Wiener Neustadt Hauptbahnhof","REX 2239","0",""
"2-RX3-W-j26-1","TA+a0","193.TA.2-RX3-W-j26-1.116.H","2-RX3-W-j26-1.116.H","Wiener Neustadt Hauptbahnhof","REX 2263","0",""
"2-RX3-W-j26-1","TA+a0","194.TA.2-RX3-W-j26-1.116.H","2-RX3-W-j26-1.116.H","Wiener Neustadt Hauptbahnhof","REX 2255","0",""
"2-RX3-W-j26-1","TA+a0","195.TA.2-RX3-W-j26-1.116.H","2-RX3-W-j26-1.116.H","Wiener Neustadt Hauptbahnhof","REX 2259","0",""
"2-RX3-W-j26-1","TA+a0","196.TA.2-RX3-W-j26-1.117.H","2-RX3-W-j26-1.117.H","Wiener Neustadt Hauptbahnhof","REX 2205","0",""
"2-RX3-W-j26-1","TA+a0","197.TA.2-RX3-W-j26-1.118.H","2-RX3-W-j26-1.118.H","Wiener Neustadt Hauptbahnhof","REX 2201","0",""
"2-RX3-W-j26-1","TA+a0","198.TA.2-RX3-W-j26-1.119.H","2-RX3-W-j26-1.119.H","Wiener Neustadt Hauptbahnhof","REX 2203","0",""
"2-RX3-W-j26-1","TA+a2","199.TA.2-RX3-W-j26-1.120.H","2-RX3-W-j26-1.120.H","Wien Praterstern","REX 2273","0",""
"2-RX3-W-j26-1","TA+dl","2.TA.2-RX3-W-j26-1.2.R","2-RX3-W-j26-1.2.R","Znojmo železnič stanice","REX 2282","1",""
"2-RX3-W-j26-1","TA+a4","20.TA.2-RX3-W-j26-1.14.R","2-RX3-W-j26-1.14.R","Wien Hauptbahnhof","REX 22256","1",""
"2-RX3-W-j26-1","TA+a4","200.TA.2-RX3-W-j26-1.120.H","2-RX3-W-j26-1.120.H","Wien Praterstern","REX 2253","0",""
"2-RX3-W-j26-1","TA+a2","201.TA.2-RX3-W-j26-1.120.H","2-RX3-W-j26-1.120.H","Wien Praterstern","REX 2265","0",""
"2-RX3-W-j26-1","TA+a2","202.TA.2-RX3-W-j26-1.120.H","2-RX3-W-j26-1.120.H","Wien Praterstern","REX 2249","0",""
"2-RX3-W-j26-1","TA+a2","203.TA.2-RX3-W-j26-1.120.H","2-RX3-W-j26-1.120.H","Wien Praterstern","REX 2257","0",""
"2-RX3-W-j26-1","TA+a2","204.TA.2-RX3-W-j26-1.121.H","2-RX3-W-j26-1.121.H","Wien Praterstern","REX 2233","0",""
"2-RX3-W-j26-1","TA+e4","205.TA.2-RX3-W-j26-1.121.H","2-RX3-W-j26-1.121.H","Wien Praterstern","REX 2217","0",""
"2-RX3-W-j26-1","TA+a2","206.TA.2-RX3-W-j26-1.121.H","2-RX3-W-j26-1.121.H","Wien Praterstern","REX 2225","0",""
"2-RX3-W-j26-1","TA+a4","207.TA.2-RX3-W-j26-1.121.H","2-RX3-W-j26-1.121.H","Wien Praterstern","REX 2213","0",""
"2-RX3-W-j26-1","TA+a2","208.TA.2-RX3-W-j26-1.121.H","2-RX3-W-j26-1.121.H","Wien Praterstern","REX 2241","0",""
"2-RX3-W-j26-1","TA+d5","209.TA.2-RX3-W-j26-1.122.H","2-RX3-W-j26-1.122.H","Wien Meidling","REX 2217","0",""
"2-RX3-W-j26-1","TA+a4","21.TA.2-RX3-W-j26-1.14.R","2-RX3-W-j26-1.14.R","Wien Hauptbahnhof","REX 22252","1",""
"2-RX3-W-j26-1","TA+d4","210.TA.2-RX3-W-j26-1.123.H","2-RX3-W-j26-1.123.H","Wien Meidling","REX 28203","0",""
"2-RX3-W-j26-1","TA+4M","211.TA.2-RX3-W-j26-1.124.H","2-RX3-W-j26-1.124.H","Wien Meidling","REX 2265","0",""
"2-RX3-W-j26-1","TA+4M","212.TA.2-RX3-W-j26-1.124.H","2-RX3-W-j26-1.124.H","Wien Meidling","REX 2273","0",""
"2-RX3-W-j26-1","TA+d4","213.TA.2-RX3-W-j26-1.125.H","2-RX3-W-j26-1.125.H","Wien Meidling","REX 2209","0",""
"2-RX3-W-j26-1","TA+d5","214.TA.2-RX3-W-j26-1.126.H","2-RX3-W-j26-1.126.H","Wien Meidling","REX 2209","0",""
"2-RX3-W-j26-1","TA+d5","215.TA.2-RX3-W-j26-1.127.H","2-RX3-W-j26-1.127.H","Wien Meidling","REX 28203","0",""
"2-RX3-W-j26-1","TA+a1","216.TA.2-RX3-W-j26-1.128.H","2-RX3-W-j26-1.128.H","Wien Meidling","REX 2261","0",""
"2-RX3-W-j26-1","TA+b7","217.TA.2-RX3-W-j26-1.128.H","2-RX3-W-j26-1.128.H","Wien Meidling","REX 2277","0",""
"2-RX3-W-j26-1","TA+b7","218.TA.2-RX3-W-j26-1.128.H","2-RX3-W-j26-1.128.H","Wien Meidling","REX 2269","0",""
"2-RX3-W-j26-1","TA+b7","219.TA.2-RX3-W-j26-1.128.H","2-RX3-W-j26-1.128.H","Wien Meidling","REX 2221","0",""
"2-RX3-W-j26-1","TA+a4","22.TA.2-RX3-W-j26-1.14.R","2-RX3-W-j26-1.14.R","Wien Hauptbahnhof","REX 22244","1",""
"2-RX3-W-j26-1","TA+a1","220.TA.2-RX3-W-j26-1.128.H","2-RX3-W-j26-1.128.H","Wien Meidling","REX 2295","0",""
"2-RX3-W-j26-1","TA+b7","221.TA.2-RX3-W-j26-1.129.H","2-RX3-W-j26-1.129.H","Wien Meidling","REX 2229","0",""
"2-RX3-W-j26-1","TA+b7","222.TA.2-RX3-W-j26-1.130.H","2-RX3-W-j26-1.130.H","Wien Meidling","REX 2237","0",""
"2-RX3-W-j26-1","TA+d5","223.TA.2-RX3-W-j26-1.130.H","2-RX3-W-j26-1.130.H","Wien Meidling","REX 2293","0",""
"2-RX3-W-j26-1","TA+a1","224.TA.2-RX3-W-j26-1.131.H","2-RX3-W-j26-1.131.H","Wien Meidling","REX 2245","0",""
"2-RX3-W-j26-1","TA+i7","225.TA.2-RX3-W-j26-1.132.H","2-RX3-W-j26-1.132.H","Wien Meidling","REX 2273","0",""
"2-RX3-W-j26-1","TA+i7","226.TA.2-RX3-W-j26-1.132.H","2-RX3-W-j26-1.132.H","Wien Meidling","REX 2265","0",""
"2-RX3-W-j26-1","TA+a1","227.TA.2-RX3-W-j26-1.132.H","2-RX3-W-j26-1.132.H","Wien Meidling","REX 2257","0",""
"2-RX3-W-j26-1","TA+a1","228.TA.2-RX3-W-j26-1.133.H","2-RX3-W-j26-1.133.H","Wien Meidling","REX 2249","0",""
"2-RX3-W-j26-1","TA+e0","229.TA.2-RX3-W-j26-1.134.H","2-RX3-W-j26-1.134.H","Wien Meidling","REX 2217","0",""
"2-RX3-W-j26-1","TA+a4","23.TA.2-RX3-W-j26-1.14.R","2-RX3-W-j26-1.14.R","Wien Hauptbahnhof","REX 22216","1",""
"2-RX3-W-j26-1","TA+b7","230.TA.2-RX3-W-j26-1.134.H","2-RX3-W-j26-1.134.H","Wien Meidling","REX 2225","0",""
"2-RX3-W-j26-1","TA+b7","231.TA.2-RX3-W-j26-1.134.H","2-RX3-W-j26-1.134.H","Wien Meidling","REX 2233","0",""
"2-RX3-W-j26-1","TA+a1","232.TA.2-RX3-W-j26-1.134.H","2-RX3-W-j26-1.134.H","Wien Meidling","REX 2241","0",""
"2-RX3-W-j26-1","TA+a0","233.TA.2-RX3-W-j26-1.135.H","2-RX3-W-j26-1.135.H","Wiener Neustadt Hauptbahnhof","REX 2209","0",""
"2-RX3-W-j26-1","TA+a0","234.TA.2-RX3-W-j26-1.136.H","2-RX3-W-j26-1.136.H","Wiener Neustadt Hauptbahnhof","REX 2261","0",""
"2-RX3-W-j26-1","TA+d4","235.TA.2-RX3-W-j26-1.137.H","2-RX3-W-j26-1.137.H","Wiener Neustadt Hauptbahnhof","REX 2293","0",""
"2-RX3-W-j26-1","TA+a0","236.TA.2-RX3-W-j26-1.138.H","2-RX3-W-j26-1.138.H","Wiener Neustadt Hauptbahnhof","REX 2245","0",""
"2-RX3-W-j26-1","TA+a0","237.TA.2-RX3-W-j26-1.139.H","2-RX3-W-j26-1.139.H","Wiener Neustadt Hauptbahnhof","REX 2257","0",""
"2-RX3-W-j26-1","TA+a0","238.TA.2-RX3-W-j26-1.139.H","2-RX3-W-j26-1.139.H","Wiener Neustadt Hauptbahnhof","REX 2253","0",""
"2-RX3-W-j26-1","TA+a0","239.TA.2-RX3-W-j26-1.140.H","2-RX3-W-j26-1.140.H","Wiener Neustadt Hauptbahnhof","REX 2249","0",""
"2-RX3-W-j26-1","TA+a3","24.TA.2-RX3-W-j26-1.15.R","2-RX3-W-j26-1.15.R","Wien Hauptbahnhof","REX 22210","1",""
"2-RX3-W-j26-1","TA+a0","240.TA.2-RX3-W-j26-1.141.H","2-RX3-W-j26-1.141.H","Wiener Neustadt Hauptbahnhof","REX 2241","0",""
"2-RX3-W-j26-1","TA+a0","241.TA.2-RX3-W-j26-1.142.H","2-RX3-W-j26-1.142.H","Wiener Neustadt Hauptbahnhof","REX 2213","0",""
"2-RX3-W-j26-1","TA+a4","25.TA.2-RX3-W-j26-1.16.R","2-RX3-W-j26-1.16.R","Wien Hauptbahnhof","REX 22254","1",""
"2-RX3-W-j26-1","TA+e3","26.TA.2-RX3-W-j26-1.16.R","2-RX3-W-j26-1.16.R","Wien Hauptbahnhof","REX 22214","1",""
