stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,level_id,platform_code
"at:42:2139:9","Zugang Nord","46.56433416","13.91140032","","2","Pat:42:2139","Level 0",""
"at:42:2143:0:2","Rosenbach Bahnhof","46.53043436","14.03507139","","","Pat:42:2143","Level 0","2"
"at:42:2143:1","Bus","46.53034166","14.03558343","","","Pat:42:2143","Level 0",""
"at:42:2143:10","K+R","46.53021806","14.03529597","","3","Pat:42:2143","Level 0",""
"at:42:2143:11","Zugang","46.53044054","14.03523308","","2","Pat:42:2143","Level 0",""
"at:42:2143:12","Unterführung","46.53027986","14.03503545","","3","Pat:42:2143","Level -1",""
"at:42:2143:13","Zugang 2","46.53111417","14.03583495","","2","Pat:42:2143","Level 0",""
"at:42:2143:7","Bahnbereich 1","46.53099675","14.03553851","","","Pat:42:2143","Level 0",""
"at:42:2143:9","B+R","46.53030458","14.03534986","","3","Pat:42:2143","Level 0",""
"at:42:2149:0:1","Ledenitzen Bahnhst","46.56285801","13.96592806","","","Pat:42:2149","Level 0","1"
"at:42:2149:2","P+R","46.56274684","13.96517347","","3","Pat:42:2149","Level 0",""
"at:42:2149:3","Zugang","46.56287654","13.96559568","","2","Pat:42:2149","Level 0",""
"at:42:2149:4","B+R","46.56277772","13.96572145","","3","Pat:42:2149","Level 0",""
"at:42:2149:5","Bus","46.56288272","13.96530822","","","Pat:42:2149","Level 0",""
"at:42:3625:0:1","Friesach Bahnhof","46.95331366","14.41068396","","","Pat:42:3625","Level 0","1"
"at:42:3625:0:2","Friesach Bahnhof","46.95358959","14.41041446","","","Pat:42:3625","Level 0","2"
"at:42:3625:0:3","Friesach Bahnhof","46.95362638","14.41047734","","","Pat:42:3625","Level 0","3"
"at:42:3625:1","Bus","46.95306839","14.41054023","","","Pat:42:3625","Level 0",""
"at:42:3625:10","P+R","46.95371223","14.40994734","","3","Pat:42:3625","Level 0",""
"at:42:3625:11","B+R","46.95347922","14.41024378","","3","Pat:42:3625","Level 0",""
"at:42:3625:12","Unterführung","46.95354054","14.41044141","","3","Pat:42:3625","Level -1",""
"at:42:3625:9","Zugang","46.95331366","14.41048633","","2","Pat:42:3625","Level 0",""
"at:42:3626:0:1","Micheldorf-Hirt Bahnhst","46.91402477","14.43165064","","","Pat:42:3626","Level 0","1"
"at:42:3626:0:2","Micheldorf-Hirt Bahnhst","46.91401863","14.43156080","","","Pat:42:3626","Level 0","2"
"at:42:3626:1","Bus","46.91456477","14.43302506","","","Pat:42:3626","Level 0",""
"at:42:3626:10","Zugang Ost","46.91361363","14.43180335","","2","Pat:42:3626","Level -1",""
"at:42:3626:11","B+R 1","46.91358295","14.43146199","","3","Pat:42:3626","Level -1",""
"at:42:3626:12","B+R 2","46.91363818","14.43197403","","3","Pat:42:3626","Level -1",""
"at:42:3626:13","Unterführung","46.91359522","14.43171352","","3","Pat:42:3626","Level -1",""
"at:42:3626:15","Zugang NW","46.91451567","14.43139012","","2","Pat:42:3626","Level 0",""
"at:42:3626:16","Zugang NO","46.91452795","14.43156080","","2","Pat:42:3626","Level 0",""
"at:42:3626:9","Zugang West","46.91359522","14.43162369","","2","Pat:42:3626","Level -1",""
"at:42:3627:0:2","Treibach-Althofen","46.86816665","14.46550814","","","Pat:42:3627","Level 0","2"
"at:42:3627:0:3","Treibach-Althofen","46.86816665","14.46558000","","","Pat:42:3627","Level 0","3"
"at:42:3627:1","Bus","46.86858428","14.46443016","","","Pat:42:3627","Level 0",""
"at:42:3627:10","B+R Ost","46.86886679","14.46592136","","3","Pat:42:3627","Level 0",""
"at:42:3627:11","K+R","46.86838775","14.46508593","","3","Pat:42:3627","Level 0",""
"at:42:3627:12","Zugang West","46.86882994","14.46502305","","2","Pat:42:3627","Level 0",""
"at:42:3627:13","Zugang Ost","46.86910631","14.46640645","","2","Pat:42:3627","Level 0",""
"at:42:3627:14","Unterführung","46.86884837","14.46562492","","3","Pat:42:3627","Level -1",""
"at:42:3627:7","Bahnbereich 1","46.86859042","14.46535542","","","Pat:42:3627","Level 0",""
"at:42:3627:9","B+R West","46.86862113","14.46508593","","3","Pat:42:3627","Level 0",""
"at:42:3628:0:1","Kappel am Krappfeld Bahnhst","46.83742531","14.47582080","","","Pat:42:3628","Level 0","1"
"at:42:3628:0:2","Kappel am Krappfeld Bahnhst","46.83739458","14.47574893","","","Pat:42:3628","Level 0","2"
"at:42:3628:1","Bus","46.83710576","14.47495841","","","Pat:42:3628","Level 0",""
"at:42:3628:10","P+R","46.83762810","14.47538062","","3","Pat:42:3628","Level 0",""
"at:42:3628:11","B+R","46.83787390","14.47579385","","3","Pat:42:3628","Level 0",""
"at:42:3628:13","Zugang 2","46.83766497","14.47571300","","2","Pat:42:3628","Level 0",""
"at:42:3628:14","Mikro ÖV","46.83751134","14.47543452","","","Pat:42:3628","Level 0",""
"at:42:3628:9","Zugang 1","46.83755435","14.47559622","","2","Pat:42:3628","Level 0",""
"at:42:3629:0:1","Passering Bahnhst","46.80670941","14.46992785","","","Pat:42:3629","Level 0","1"
"at:42:3629:0:2","Passering Bahnhst","46.80669711","14.46982005","","","Pat:42:3629","Level 0","2"
"at:42:3629:1","Bus","46.80686927","14.46925411","","","Pat:42:3629","Level 0",""
"at:42:3629:10","Zugang2","46.80670941","14.47012548","","2","Pat:42:3629","Level 0",""
"at:42:3629:11","P+R","46.80691231","14.46929005","","3","Pat:42:3629","Level 0",""
"at:42:3629:12","B+R","46.80659873","14.46989192","","3","Pat:42:3629","Level 0",""
"at:42:3629:14","Unterführung","46.80705988","14.46929903","","3","Pat:42:3629","Level -1",""
"at:42:3629:15","Mikro ÖV","46.80701684","14.46909242","","","Pat:42:3629","Level 0",""
"at:42:3629:9","Zugang1","46.80668481","14.46972124","","2","Pat:42:3629","Level 0",""
"at:42:3631:0:2","Launsdorf-Hochosterwitz Bahnhof","46.76890669","14.45567159","","","Pat:42:3631","Level 0","2"
"at:42:3631:0:3","Launsdorf-Hochosterwitz Bahnhof","46.76895591","14.45563565","","","Pat:42:3631","Level 0","3"
"at:42:3631:1","Bus","46.76857443","14.45553684","","","Pat:42:3631","Level 0",""
"at:42:3631:10","B+R","46.76877747","14.45603091","","3","Pat:42:3631","Level 0",""
"at:42:3631:11","Zugang Nord","46.76928817","14.45584227","","2","Pat:42:3631","Level 0",""
"at:42:3631:12","Zugang Süd","46.76869749","14.45588718","","2","Pat:42:3631","Level 0",""
"at:42:3631:13","Unterführung","46.76899898","14.45599498","","3","Pat:42:3631","Level -1",""
"at:42:3631:7","Bahnbereich 1","46.76858058","14.45506971","","","Pat:42:3631","Level 0",""
"at:42:3631:9","P+R","46.76918972","14.45709991","","3","Pat:42:3631","Level 0",""
"at:42:3632:0:1","St.Georgen am Längsee Bahnhst","46.76182418","14.42317952","","","Pat:42:3632","Level 0","1"
"at:42:3632:0:2","St.Georgen am Längsee Bahnhst","46.76187957","14.42317054","","","Pat:42:3632","Level 0","2"
"at:42:3632:1","Bus","46.76211341","14.42298189","","","Pat:42:3632","Level 0",""
"at:42:3632:10","B+R Nord","46.76192264","14.42297291","","3","Pat:42:3632","Level 0",""
"at:42:3632:11","B+R Süd","46.76179957","14.42422157","","3","Pat:42:3632","Level 0",""
"at:42:3632:12","Zugang Nord","46.76194726","14.42287409","","2","Pat:42:3632","Level 0",""
"at:42:3632:13","Zugang Süd","46.76182418","14.42418564","","2","Pat:42:3632","Level 0",""
"at:42:3632:14","Unterführung","46.76201495","14.42442818","","3","Pat:42:3632","Level -1",""
"at:42:3632:9","P+R","46.76194726","14.42289206","","3","Pat:42:3632","Level 0",""
"at:42:3633:0:1","St. Veit an der Glan Bahnhof","46.77078945","14.36697193","","","Pat:42:3633","Level 0","1"
"at:42:3633:0:2","St. Veit an der Glan Bahnhof","46.77078945","14.36709770","","","Pat:42:3633","Level 0","2"
"at:42:3633:0:3","St. Veit an der Glan Bahnhof","46.77076484","14.36725041","","","Pat:42:3633","Level 0","3"
"at:42:3633:0:4","St. Veit an der Glan Bahnhof","46.77033415","14.36712465","","","Pat:42:3633","Level 0","4"
"at:42:3633:0:5","St. Veit an der Glan Bahnhof","46.77030954","14.36727736","","","Pat:42:3633","Level 0","5"
"at:42:3633:1","Bus","46.77037107","14.36606464","","","Pat:42:3633","Level 0",""
"at:42:3633:10","B+R west","46.77075869","14.36672041","","3","Pat:42:3633","Level 0",""
"at:42:3633:11","P+R Ost","46.77013726","14.36782533","","3","Pat:42:3633","Level 0",""
"at:42:3633:12","P+R west","46.77110939","14.36674736","","3","Pat:42:3633","Level 0",""
"at:42:3633:13","Zugang 1","46.77067870","14.36637905","","2","Pat:42:3633","Level 0",""
"at:42:3633:14","Zugang 2","46.77039568","14.36789720","","2","Pat:42:3633","Level 0",""
"at:42:3633:15","Eingang","46.77025416","14.36619040","","2","Pat:42:3633","Level 0",""
"at:42:3633:16","Unterführung","46.77047566","14.36750194","","3","Pat:42:3633","Level -1",""
"at:42:3633:9","B+R Ost","46.77039568","14.36785228","","3","Pat:42:3633","Level 0",""
"at:42:3636:0:1","Glandorf Bahnhst","46.75061088","14.38115633","","","Pat:42:3636","Level 1","1"
"at:42:3636:0:2","Glandorf Bahnhst","46.75061088","14.38124616","","","Pat:42:3636","Level 1","2"
"at:42:3636:1","Bus","46.75021695","14.38066226","","","Pat:42:3636","Level 0",""
"at:42:3636:10","Zugang Ost","46.74993997","14.38132701","","2","Pat:42:3636","Level 0",""
"at:42:3636:11","P+R","46.75047547","14.38133600","","3","Pat:42:3636","Level 0",""
"at:42:3636:12","B+R","46.75053702","14.38144379","","3","Pat:42:3636","Level 0",""
"at:42:3636:14","Treppe Ost","46.75033390","14.38130905","","2","Pat:42:3636","Level 0",""
"at:42:3636:9","Zugang West","46.74990304","14.38092277","","2","Pat:42:3636","Level 0",""
"at:42:3639:0:1","Maria Saal Bahnhof","46.68282600","14.33919603","","","Pat:42:3639","Level 0","1"
"at:42:3639:0:2","Maria Saal Bahnhof","46.68317728","14.33991468","","","Pat:42:3639","Level 0","2"
"at:42:3639:0:3","Maria Saal Bahnhof","46.68311565","14.33999553","","","Pat:42:3639","Level 0","3"
"at:42:3639:1","Bus","46.68294309","14.33899840","","","Pat:42:3639","Level 0",""
"at:42:3639:10","Zugang 1","46.68289379","14.33889060","","2","Pat:42:3639","Level 0",""
"at:42:3639:11","Zugang 2","46.68244391","14.33919603","","2","Pat:42:3639","Level 0",""
"at:42:3639:12","Unterführung","46.68255484","14.33906128","","3","Pat:42:3639","Level -1",""
"at:42:3639:13","P+R","46.68307251","14.33935772","","3","Pat:42:3639","Level 0",""
"at:42:3639:9","B+R","46.68271507","14.33881873","","3","Pat:42:3639","Level 0",""
"at:42:3640:0:2","Klagenfurt Annabichl Bahnhst","46.65001161","14.31519304","","","Pat:42:3640","Level 0","2"
"at:42:3640:0:4","Klagenfurt Annabichl Bahnhst","46.64999928","14.31511219","","","Pat:42:3640","Level 0","1"
"at:42:3640:1","Bus","46.65082559","14.31431269","","","Pat:42:3640","Level 0",""
"at:42:3640:10","Zugang Ost","46.65088109","14.31495948","","2","Pat:42:3640","Level 0",""
"at:42:3640:11","P+R","46.65094275","14.31461812","","3","Pat:42:3640","Level 0",""
"at:42:3640:12","B+R","46.65096125","14.31460914","","3","Pat:42:3640","Level 0",""
"at:42:3640:13","Zugang 3","46.65081942","14.31474388","","2","Pat:42:3640","Level -1",""
"at:42:3640:14","Zugang 4","46.65078859","14.31503134","","2","Pat:42:3640","Level -1",""
"at:42:3640:15","Unterführung","46.65083175","14.31486965","","3","Pat:42:3640","Level -1",""
"at:42:3640:9","Zugang West","46.65088725","14.31477982","","2","Pat:42:3640","Level 0",""
"at:42:3641:0:2","Klagenfurt Ostbahnhof g2","46.62132356","14.32208312","","","Pat:42:3641","Level 0","2"
"at:42:3641:0:4","Klagenfurt Ostbahnhof g1","46.62131739","14.32197532","","","Pat:42:3641","Level 0","1"
"at:42:3641:1","Bus","46.62160120","14.32122972","","","Pat:42:3641","Level 0",""
"at:42:3641:10","Unterführung","46.62205776","14.32184057","","3","Pat:42:3641","Level -1",""
"at:42:3641:11","P+R","46.62161354","14.32175973","","3","Pat:42:3641","Level 0",""
"at:42:3641:12","B+R","46.62211946","14.32174176","","3","Pat:42:3641","Level 0",""
"at:42:3641:9","Zugang","46.62198372","14.32173278","","2","Pat:42:3641","Level 0",""
"at:42:3642:0:2","Klagenfurt Hauptbahnhof","46.61580749","14.31366591","","","Pat:42:3642","Level 0","1"
"at:42:3642:0:3","Klagenfurt Hauptbahnhof","46.61572728","14.31066553","","","Pat:42:3642","Level 0","21"
"at:42:3642:0:4","Klagenfurt Hauptbahnhof","46.61557302","14.31370184","","","Pat:42:3642","Level 0","4"
"at:42:3642:0:47","Klagenfurt Hauptbahnhof","46.61592473","14.31612729","","","Pat:42:3642","Level 0","11"
"at:42:3642:0:5","Klagenfurt Hauptbahnhof","46.61548663","14.31371082","","","Pat:42:3642","Level 0","5"
"at:42:3642:0:6","Klagenfurt Hauptbahnhof","46.61573962","14.31368387","","","Pat:42:3642","Level 0","2"
"at:42:3642:0:7","Klagenfurt Hauptbahnhof","46.61563472","14.31370184","","","Pat:42:3642","Level 0","3"
"at:42:3642:1","Stadtbus","46.61616538","14.31271369","","","Pat:42:3642","Level 0",""
"at:42:3642:10","B+R Nord","46.61603580","14.31505829","","3","Pat:42:3642","Level 0",""
"at:42:3642:11","K+R Nord","46.61613452","14.31391743","","3","Pat:42:3642","Level 0",""
"at:42:3642:12","K+R Süd","46.61515343","14.31312692","","3","Pat:42:3642","Level 0",""
"at:42:3642:13","B+R Süd","46.61518428","14.31381862","","3","Pat:42:3642","Level 0",""
"at:42:3642:14","Überführung","46.61570260","14.31357607","","3","Pat:42:3642","Level 1",""
"at:42:3642:15","FernVerkehr Bus","46.61625793","14.31248013","","","Pat:42:3642","Level 0",""
"at:42:3642:2","Haupteingang","46.61612218","14.31354014","","2","Pat:42:3642","Level 0",""
"at:42:3642:3","Eingang Bf-Platz","46.61597409","14.31238131","","2","Pat:42:3642","Level 0",""
"at:42:3642:4","Eingang Süd","46.61512257","14.31335150","","2","Pat:42:3642","Level 0",""
"at:42:3642:5","z-ost","46.61606665","14.31515711","","2","Pat:42:3642","Level 0",""
"at:42:3642:9","Busterminal","46.61636283","14.31158181","","","Pat:42:3642","Level 0",""
"at:42:3643:0:1","Klagenfurt West Bahnhst","46.62292151","14.26672893","","","Pat:42:3643","Level 1","1"
"at:42:3643:0:2","Klagenfurt West Bahnhst","46.62298321","14.26673792","","","Pat:42:3643","Level 1","2"
"at:42:3643:1","Bus","46.62275493","14.26697148","","","Pat:42:3643","Level 0",""
"at:42:3643:10","P+R","46.62271174","14.26661215","","3","Pat:42:3643","Level 0",""
"at:42:3643:11","Zugang Nord","46.62300788","14.26892980","","2","Pat:42:3643","Level 0",""
"at:42:3643:12","Zugang Süd","46.62268090","14.26722301","","2","Pat:42:3643","Level 0",""
"at:42:3643:2","Unterführung","46.62297704","14.26636961","","3","Pat:42:3643","Level -1",""
"at:42:3643:9","B+R","46.62276727","14.26746555","","3","Pat:42:3643","Level 0",""
"at:42:3645:0:1","Klagenfurt Lend Bahnhst","46.62139760","14.28433591","","","Pat:42:3645","Level 0","1"
"at:42:3645:0:2","Klagenfurt Lend Bahnhst","46.62149014","14.28438083","","","Pat:42:3645","Level 0","2"
"at:42:3645:10","P+R","46.62132973","14.28357234","","3","Pat:42:3645","Level 0",""
"at:42:3645:12","Zugang 2","46.62153950","14.28360828","","2","Pat:42:3645","Level 0",""
"at:42:3645:13","Zugang 1","46.62181097","14.28319505","","2","Pat:42:3645","Level -1",""
"at:42:3645:14","Zugang 3","46.62158886","14.28326692","","2","Pat:42:3645","Level -1",""
"at:42:3645:3","Bus","46.62103358","14.28297047","","","Pat:42:3645","Level 0",""
"at:42:3645:7","Unterführung","46.62166290","14.28323098","","3","Pat:42:3645","Level -1",""
"at:42:3645:9","B+R","46.62143462","14.28348251","","3","Pat:42:3645","Level 0",""
"at:42:3646:0:2","Krumpendorf/Wörthersee Bahnhof","46.62622215","14.22113045","","","Pat:42:3646","Level 0","2"
"at:42:3646:0:4","Krumpendorf/Wörthersee Bahnhof","46.62625299","14.22097773","","","Pat:42:3646","Level 0","1"
"at:42:3646:0:6","Krumpendorf/Wörthersee Bahnhof","46.62616662","14.22114841","","","Pat:42:3646","Level 0","3"
"at:42:3646:1","Bus B83","46.62712901","14.22252284","","","Pat:42:3646","Level 0",""
"at:42:3646:10","B+R Nord","46.62653678","14.22158859","","3","Pat:42:3646","Level 0",""
"at:42:3646:11","B+R Süd","46.62609876","14.22156164","","3","Pat:42:3646","Level 0",""
"at:42:3646:12","P+R Nord","46.62653678","14.22124723","","3","Pat:42:3646","Level 0",""
"at:42:3646:13","P+R Süd","46.62614812","14.22233419","","3","Pat:42:3646","Level 0",""
"at:42:3646:14","Zugang Nord","46.62664782","14.22153469","","2","Pat:42:3646","Level 0",""
"at:42:3646:15","Zugang Süd","46.62600005","14.22166944","","2","Pat:42:3646","Level 0",""
"at:42:3646:16","Unterführung","46.62624065","14.22154367","","3","Pat:42:3646","Level -1",""
"at:42:3646:2","Bus Vorplatz","46.62670334","14.22173232","","","Pat:42:3646","Level 0",""
"at:42:3647:0:1","Pritschitz Bahnhst","46.62780761","14.17120208","","","","Level 0","1"
"at:42:3647:0:2","Pritschitz Bahnhst","46.62799885","14.17081581","","","","Level 0","2"
"at:42:3648:0:1","Pörtschach/Wörthersee Bahnhof","46.63623387","14.14580671","","","Pat:42:3648","Level 0","1"
"at:42:3648:0:2","Pörtschach/Wörthersee Bahnhof","46.63628938","14.14583366","","","Pat:42:3648","Level 0","2"
"at:42:3648:1","Bus","46.63591930","14.14648943","","","Pat:42:3648","Level 0",""
"at:42:3648:10","B+R Süd","46.63595631","14.14669604","","3","Pat:42:3648","Level 0",""
"at:42:3648:11","P+R Nord","46.63641891","14.14612112","","3","Pat:42:3648","Level 0",""
"at:42:3648:12","Zugang Nord","46.63644975","14.14599536","","2","Pat:42:3648","Level 0",""
"at:42:3648:13","Zugang Süd","46.63591930","14.14600434","","2","Pat:42:3648","Level 0",""
"at:42:3648:14","Unterführung","46.63630172","14.14594146","","3","Pat:42:3648","Level -1",""
"at:42:3648:15","P+R Süd","46.63612285","14.14552823","","3","Pat:42:3648","Level 0",""
"at:42:3648:9","B+R Nord","46.63637574","14.14616604","","3","Pat:42:3648","Level 0",""
"at:42:3649:0:1","Töschling Bahnhst","46.63317442","14.11150903","","","Pat:42:3649","Level 0","1"
"at:42:3649:0:2","Töschling Bahnhst","46.63322376","14.11150903","","","Pat:42:3649","Level 0","2"
"at:42:3649:1","Bus (B83)","46.63438958","14.11148208","","","Pat:42:3649","Level 0",""
"at:42:3649:10","Zugang Südwest","46.63308806","14.11028733","","2","Pat:42:3649","Level -1",""
"at:42:3649:11","P+R","46.63331629","14.11041309","","3","Pat:42:3649","Level 0",""
"at:42:3649:12","B+R","46.63332863","14.11049394","","3","Pat:42:3649","Level 0",""
"at:42:3649:13","Zugang Nordwest","46.63321143","14.11029631","","2","Pat:42:3649","Level -1",""
"at:42:3649:14","Unterführung","46.63314357","14.11026936","","3","Pat:42:3649","Level -1",""
"at:42:3649:9","Zugang Nord","46.63327928","14.11050292","","2","Pat:42:3649","Level 0",""
"at:42:3650:0:1","Velden/Wörthersee Bahnhof","46.61998470","14.04482709","","","Pat:42:3650","Level 0","1"
"at:42:3650:0:2","Velden/Wörthersee Bahnhof","46.61987981","14.04409047","","","Pat:42:3650","Level 0","2"
"at:42:3650:1","Bus","46.61975641","14.04462946","","","Pat:42:3650","Level 0",""
"at:42:3650:10","B+R","46.61999087","14.04523133","","3","Pat:42:3650","Level 0",""
"at:42:3650:11","P+R1","46.61959599","14.04430607","","3","Pat:42:3650","Level 0",""
"at:42:3650:12","P+R2","46.61941089","14.04269808","","3","Pat:42:3650","Level 0",""
"at:42:3650:13","Unterführung","46.61996619","14.04464743","","3","Pat:42:3650","Level -1",""
"at:42:3650:14","Zungang 2","46.61939238","14.04283283","","2","Pat:42:3650","Level 0",""
"at:42:3650:9","Zugang","46.61974407","14.04474624","","2","Pat:42:3650","Level 0",""
"at:42:3651:0:1","Lind-Rosegg Bahnhst","46.60622400","14.00096236","","","Pat:42:3651","Level 0","1"
"at:42:3651:0:2","Lind-Rosegg Bahnhst","46.60627954","14.00091744","","","Pat:42:3651","Level 0","2"
"at:42:3651:1","Bus","46.60573645","14.00061201","","","Pat:42:3651","Level 0",""
"at:42:3651:10","Zugang Süd","46.60584136","14.00013591","","2","Pat:42:3651","Level 0",""
"at:42:3651:11","P+R","46.60571793","14.00039642","","3","Pat:42:3651","Level 0",""
"at:42:3651:12","B+R","46.60579816","14.00016285","","3","Pat:42:3651","Level 0",""
